수송일자,역명,합계
2023-02-26,군자(능동),15001
2023-02-26,아차산(어린이대공원후문),22698
2023-02-26,광나루(장신대),19145
2023-02-26,천호(풍납토성),27759
2023-02-26,강동,19755
2023-02-26,길동,9368
2023-02-26,굽은다리(강동구민회관앞),11307
2023-02-26,명일,11757
2023-02-26,고덕,10009
2023-02-26,상일동,14936
2023-02-26,둔촌동,11074
2023-02-26,올림픽공원(한국체대),5392
2023-02-26,방이,8634
2023-02-26,오금,3472
2023-02-26,개롱,6926
2023-02-26,거여,10348
2023-02-26,마천,8618
2023-02-26,강일,5760
2023-02-26,미사,20849
2023-02-26,하남풍산,5648
2023-02-26,하남시청(덕풍·신장),9194
2023-02-26,하남검단산,10760
2023-02-26,응암,20426
2023-02-26,역촌,4698
2023-02-26,불광,6468
2023-02-26,독바위,3690
2023-02-26,구산,7853
2023-02-26,새절(신사),13805
2023-02-26,증산(명지대앞),11871
2023-02-26,디지털미디어시티,13213
2023-02-26,월드컵경기장(성산),7113
2023-02-26,마포구청,14880
2023-02-26,망원,22307
2023-02-26,합정,20383
2023-02-26,상수,16218
2023-02-26,광흥창(서강),9764
2023-02-26,대흥(서강대앞),9507
2023-02-26,공덕,15858
2023-02-26,효창공원앞,7347
2023-02-26,삼각지,8835
2023-02-26,녹사평(용산구청),7302
2023-02-26,이태원,18552
2023-02-26,한강진,19422
2023-02-26,버티고개,2514
2023-02-26,약수,4036
2023-02-26,청구,3790
2023-02-26,신당,10875
2023-02-26,동묘앞,15233
2023-02-26,창신,3478
2023-02-26,보문,8990
2023-02-26,안암(고대병원앞),13070
2023-02-26,고려대(종암),9579
2023-02-26,월곡(동덕여대),11727
2023-02-26,상월곡(한국과학기술연구원),6829
2023-02-26,돌곶이,12286
2023-02-26,석계,14482
2023-02-26,태릉입구,7453
2023-02-26,화랑대(서울여대입구),10837
2023-02-26,봉화산(서울의료원),9161
2023-02-26,장암,2589
2023-02-26,도봉산,13464
2023-02-26,수락산,17653
2023-02-26,마들,13068
2023-02-26,노원,25160
2023-02-26,중계,15272
2023-02-26,하계,20684
2023-02-26,공릉(서울과학기술대),15077
2023-02-26,태릉입구,11182
2023-02-26,먹골,11941
2023-02-26,중화,12235
2023-02-26,상봉(시외버스터미널),20074
2023-02-26,면목,17294
2023-02-26,사가정,19316
2023-02-26,용마산(용마폭포공원),7805
2023-02-26,중곡,11559
2023-02-26,군자(능동),15979
2023-02-26,어린이대공원(세종대),16678
2023-02-26,건대입구,17805
2023-02-26,뚝섬유원지,15824
2023-02-26,청담,15895
2023-02-26,강남구청,13088
2023-02-26,학동,16355
2023-02-26,논현,12198
2023-02-26,반포,6212
2023-02-26,고속터미널,25548
2023-02-26,내방,11800
2023-02-26,이수,18222
2023-02-26,남성,11975
2023-02-26,숭실대입구(살피재),14836
2023-02-26,상도,12578
2023-02-26,장승배기,9998
2023-02-26,신대방삼거리,16795
2023-02-26,보라매,8216
2023-02-26,신풍,14139
2023-02-26,대림(구로구청),17494
2023-02-26,남구로,15011
2023-02-26,가산디지털단지,22239
2023-02-26,철산,23555
2023-02-26,광명사거리,26861
2023-02-26,천왕,10739
2023-02-26,온수(성공회대입구),9069
2023-02-26,암사,19187
2023-02-26,천호(풍납토성),20276
2023-02-26,강동구청,9923
2023-02-26,몽촌토성(평화의문),7858
2023-02-26,잠실(송파구청),25801
2023-02-26,석촌,10480
2023-02-26,송파,9423
2023-02-26,가락시장,7810
2023-02-26,문정,14045
2023-02-26,장지,20308
2023-02-26,복정,10658
2023-02-26,산성,6669
2023-02-26,남한산성입구(성남법원.검찰청),14188
2023-02-26,단대오거리,13180
2023-02-26,신흥,6779
2023-02-26,수진,6573
2023-02-26,모란,5660
2023-02-26,남위례,7050
2023-02-27,서울역,110971
2023-02-27,시청,53699
2023-02-27,종각,85072
2023-02-27,종로3가,52752
2023-02-27,종로5가,52072
2023-02-27,동대문,23101
2023-02-27,신설동,28874
2023-02-27,제기동,37719
2023-02-27,청량리(서울시립대입구),42047
2023-02-27,동묘앞,16914
2023-02-27,시청,53840
2023-02-27,을지로입구,98947
2023-02-27,을지로3가,51740
2023-02-27,을지로4가,30695
2023-02-27,동대문역사문화공원(DDP),30087
2023-02-27,신당,30542
2023-02-27,상왕십리,29907
2023-02-27,왕십리(성동구청),30281
2023-02-27,한양대,17748
2023-02-27,뚝섬,50808
2023-02-27,성수,90256
2023-02-27,건대입구,77824
2023-02-27,구의(광진구청),51472
2023-02-27,강변(동서울터미널),66592
2023-02-27,잠실나루,31815
2023-02-27,잠실(송파구청),166335
2023-02-27,잠실새내,47127
2023-02-27,종합운동장,15724
2023-02-27,삼성(무역센터),117280
2023-02-27,선릉,119757
2023-02-27,역삼,126575
2023-02-27,강남,175912
2023-02-27,교대(법원.검찰청),78934
2023-02-27,서초,47634
2023-02-27,방배,34415
2023-02-27,사당,87647
2023-02-27,낙성대(강감찬),57617
2023-02-27,서울대입구(관악구청),98012
2023-02-27,봉천,49766
2023-02-27,신림,116446
2023-02-27,신대방,53326
2023-02-27,구로디지털단지,127340
2023-02-27,대림(구로구청),52998
2023-02-27,신도림,102792
2023-02-27,문래,48962
2023-02-27,영등포구청,48782
2023-02-27,당산,43365
2023-02-27,합정,68741
2023-02-27,홍대입구,136817
2023-02-27,신촌,82368
2023-02-27,이대,38309
2023-02-27,아현,21944
2023-02-27,충정로(경기대입구),22933
2023-02-27,용답,6119
2023-02-27,신답,3997
2023-02-27,신설동,7345
2023-02-27,도림천,2876
2023-02-27,양천구청,15470
2023-02-27,신정네거리,22611
2023-02-27,용두(동대문구청),5366
2023-02-27,지축,13401
2023-02-27,구파발,44055
2023-02-27,연신내,71284
2023-02-27,불광,35827
2023-02-27,녹번,32012
2023-02-27,홍제,36977
2023-02-27,무악재,9339
2023-02-27,독립문,14431
2023-02-27,경복궁(정부서울청사),48390
2023-02-27,안국,51896
2023-02-27,종로3가,23798
2023-02-27,을지로3가,24855
2023-02-27,동대입구,16825
2023-02-27,약수,26832
2023-02-27,금호,16453
2023-02-27,옥수,19428
2023-02-27,압구정,71812
2023-02-27,신사,63912
2023-02-27,잠원,9929
2023-02-27,고속터미널,91020
2023-02-27,교대(법원.검찰청),27725
2023-02-27,남부터미널(예술의전당),63827
2023-02-27,양재(서초구청),83724
2023-02-27,매봉,26338
2023-02-27,도곡,11186
2023-02-27,대치,25992
2023-02-27,학여울,4088
2023-02-27,대청,21326
2023-02-27,일원,22915
2023-02-27,수서,39315
2023-02-27,가락시장,19360
2023-02-27,경찰병원,16339
2023-02-27,오금,12789
2023-02-27,당고개,18567
2023-02-27,상계,38789
2023-02-27,노원,42531
2023-02-27,창동,53329
2023-02-27,쌍문,58756
2023-02-27,수유(강북구청),72167
2023-02-27,미아(서울사이버대학),30995
2023-02-27,미아사거리,55530
2023-02-27,길음,43270
2023-02-27,성신여대입구(돈암),40891
2023-02-27,한성대입구(삼선교),25923
2023-02-27,혜화,72056
2023-02-27,동대문,44939
2023-02-27,동대문역사문화공원(DDP),34667
2023-02-27,충무로,59397
2023-02-27,명동,57145
2023-02-27,회현(남대문시장),56994
2023-02-27,서울역,34484
2023-02-27,숙대입구(갈월),27613
2023-02-27,삼각지,12905
2023-02-27,신용산,39482
2023-02-27,이촌(국립중앙박물관),21680
2023-02-27,동작(현충원),4196
2023-02-27,총신대입구(이수),41470
2023-02-27,사당,49076
2023-02-27,남태령,2481
2023-02-27,방화,14040
2023-02-27,개화산,12439
2023-02-27,김포공항,15072
2023-02-27,송정,13352
2023-02-27,마곡,23988
2023-02-27,발산,47268
2023-02-27,우장산,30197
2023-02-27,화곡,59500
2023-02-27,까치산,59862
2023-02-27,신정(은행정),26303
2023-02-27,목동,37095
2023-02-27,오목교(목동운동장앞),47467
2023-02-27,양평,16852
2023-02-27,영등포구청,10005
2023-02-27,영등포시장,22863
2023-02-27,신길,9768
2023-02-27,여의도,66605
2023-02-27,여의나루,28898
2023-02-27,마포,32449
2023-02-27,공덕,32660
2023-02-27,애오개,14993
2023-02-27,충정로(경기대입구),10395
2023-02-27,서대문,43023
2023-02-27,광화문(세종문화회관),70038
2023-02-27,종로3가,27656
2023-02-27,을지로4가,14231
2023-02-27,동대문역사문화공원(DDP),7833
2023-02-27,청구,7966
2023-02-27,신금호,13108
2023-02-27,행당,16330
2023-02-27,왕십리(성동구청),10301
2023-02-27,마장,11698
2023-02-27,답십리,34540
2023-02-27,장한평,41094
2023-02-27,군자(능동),25291
2023-02-27,아차산(어린이대공원후문),29617
2023-02-27,광나루(장신대),29542
2023-02-27,천호(풍납토성),38525
2023-02-27,강동,38283
2023-02-27,길동,17557
2023-02-27,굽은다리(강동구민회관앞),19422
2023-02-27,명일,19324
2023-02-27,고덕,21070
2023-02-27,상일동,31126
2023-02-27,둔촌동,18461
2023-02-27,올림픽공원(한국체대),8556
2023-02-27,방이,15504
2023-02-27,오금,7606
2023-02-27,개롱,14153
2023-02-27,거여,21082
2023-02-27,마천,15974
2023-02-27,강일,11059
2023-02-27,미사,37440
2023-02-27,하남풍산,9367
2023-02-27,하남시청(덕풍·신장),16098
2023-02-27,하남검단산,13204
2023-02-27,응암,37189
2023-02-27,역촌,8660
2023-02-27,불광,9104
2023-02-27,독바위,5973
2023-02-27,구산,14659
2023-02-27,새절(신사),26130
2023-02-27,증산(명지대앞),21173
2023-02-27,디지털미디어시티,33380
2023-02-27,월드컵경기장(성산),9245
2023-02-27,마포구청,29392
2023-02-27,망원,30274
2023-02-27,합정,27738
2023-02-27,상수,19267
2023-02-27,광흥창(서강),19657
2023-02-27,대흥(서강대앞),17367
2023-02-27,공덕,40854
2023-02-27,효창공원앞,14704
2023-02-27,삼각지,13603
2023-02-27,녹사평(용산구청),9385
2023-02-27,이태원,19537
2023-02-27,한강진,17094
2023-02-27,버티고개,4549
2023-02-27,약수,7642
2023-02-27,청구,8042
2023-02-27,신당,17326
2023-02-27,동묘앞,17473
2023-02-27,창신,6572
2023-02-27,보문,15565
2023-02-27,안암(고대병원앞),25254
2023-02-27,고려대(종암),17224
2023-02-27,월곡(동덕여대),24939
2023-02-27,상월곡(한국과학기술연구원),12384
2023-02-27,돌곶이,19909
2023-02-27,석계,26814
2023-02-27,태릉입구,12191
2023-02-27,화랑대(서울여대입구),21635
2023-02-27,봉화산(서울의료원),18979
2023-02-27,장암,3805
2023-02-27,도봉산,20072
2023-02-27,수락산,26453
2023-02-27,마들,27339
2023-02-27,노원,44645
2023-02-27,중계,28506
2023-02-27,하계,36981
2023-02-27,공릉(서울과학기술대),27072
2023-02-27,태릉입구,18092
2023-02-27,먹골,21671
2023-02-27,중화,22435
2023-02-27,상봉(시외버스터미널),35391
2023-02-27,면목,31818
2023-02-27,사가정,34130
2023-02-27,용마산(용마폭포공원),12286
2023-02-27,중곡,22170
2023-02-27,군자(능동),28935
2023-02-27,어린이대공원(세종대),28213
2023-02-27,건대입구,27748
2023-02-27,뚝섬유원지,17554
2023-02-27,청담,44763
2023-02-27,강남구청,37785
2023-02-27,학동,54427
2023-02-27,논현,41337
2023-02-27,반포,12720
2023-02-27,고속터미널,33189
2023-02-27,내방,32360
2023-02-27,이수,32493
2023-02-27,남성,23102
2023-02-27,숭실대입구(살피재),25738
2023-02-27,상도,23571
2023-02-27,장승배기,19933
2023-02-27,신대방삼거리,31493
2023-02-27,보라매,15580
2023-02-27,신풍,23948
2023-02-27,대림(구로구청),17683
2023-02-27,남구로,34365
2023-02-27,가산디지털단지,99212
2023-02-27,철산,45284
2023-02-27,광명사거리,44347
2023-02-27,천왕,24155
2023-02-27,온수(성공회대입구),19953
2023-02-27,암사,38482
2023-02-27,천호(풍납토성),33507
2023-02-27,강동구청,22874
2023-02-27,몽촌토성(평화의문),13678
2023-02-27,잠실(송파구청),36026
2023-02-27,석촌,17818
2023-02-27,송파,18540
2023-02-27,가락시장,17614
2023-02-27,문정,48962
2023-02-27,장지,35291
2023-02-27,복정,17344
2023-02-27,산성,10935
2023-02-27,남한산성입구(성남법원.검찰청),27521
2023-02-27,단대오거리,25885
2023-02-27,신흥,11460
2023-02-27,수진,10826
2023-02-27,모란,8519
2023-02-27,남위례,13813
2023-02-28,서울역,121641
2023-02-28,시청,63045
2023-02-28,종각,100269
2023-02-28,종로3가,59707
2023-02-28,종로5가,56947
2023-02-28,동대문,24557
2023-02-28,신설동,30183
2023-02-28,제기동,39192
2023-02-28,청량리(서울시립대입구),44227
2023-02-28,동묘앞,18174
2023-02-28,시청,61499
2023-02-28,을지로입구,109077
2023-02-28,을지로3가,57032
2023-02-28,을지로4가,32035
2023-02-28,동대문역사문화공원(DDP),31657
2023-02-28,신당,33010
2023-02-28,상왕십리,30931
2023-02-28,왕십리(성동구청),32963
2023-02-28,한양대,17097
2023-02-28,뚝섬,53009
2023-02-28,성수,95421
2023-02-28,건대입구,86123
2023-02-28,구의(광진구청),53945
2023-02-28,강변(동서울터미널),68721
2023-02-28,잠실나루,32562
2023-02-28,잠실(송파구청),175086
2023-02-28,잠실새내,50281
2023-02-28,종합운동장,16283
2023-02-28,삼성(무역센터),121470
2023-02-28,선릉,123018
2023-02-28,역삼,130018
2023-02-28,강남,187655
2023-02-28,교대(법원.검찰청),82212
2023-02-28,서초,49421
2023-02-28,방배,36317
2023-02-28,사당,95116
2023-02-28,낙성대(강감찬),60398
2023-02-28,서울대입구(관악구청),103483
2023-02-28,봉천,51608
2023-02-28,신림,123486
2023-02-28,신대방,55003
2023-02-28,구로디지털단지,133358
2023-02-28,대림(구로구청),54144
2023-02-28,신도림,107384
2023-02-28,문래,51152
2023-02-28,영등포구청,50826
2023-02-28,당산,45557
2023-02-28,합정,76696
2023-02-28,홍대입구,147680
2023-02-28,신촌,85892
2023-02-28,이대,34912
2023-02-28,아현,22840
2023-02-28,충정로(경기대입구),25054
2023-02-28,용답,6314
2023-02-28,신답,3957
2023-02-28,신설동,7752
2023-02-28,도림천,2966
2023-02-28,양천구청,15763
2023-02-28,신정네거리,23621
2023-02-28,용두(동대문구청),5439
2023-02-28,지축,13744
2023-02-28,구파발,45958
2023-02-28,연신내,75838
2023-02-28,불광,38009
2023-02-28,녹번,33767
2023-02-28,홍제,39518
2023-02-28,무악재,10284
2023-02-28,독립문,18776
2023-02-28,경복궁(정부서울청사),51923
2023-02-28,안국,58438
2023-02-28,종로3가,25653
2023-02-28,을지로3가,27256
2023-02-28,동대입구,18186
2023-02-28,약수,28202
2023-02-28,금호,17046
2023-02-28,옥수,20199
2023-02-28,압구정,75667
2023-02-28,신사,70052
2023-02-28,잠원,10733
2023-02-28,고속터미널,98270
2023-02-28,교대(법원.검찰청),28719
2023-02-28,남부터미널(예술의전당),71360
2023-02-28,양재(서초구청),88462
2023-02-28,매봉,27397
2023-02-28,도곡,11378
2023-02-28,대치,26904
2023-02-28,학여울,4192
2023-02-28,대청,22001
2023-02-28,일원,23284
2023-02-28,수서,40190
2023-02-28,가락시장,20630
2023-02-28,경찰병원,16684
2023-02-28,오금,13448
2023-02-28,당고개,18830
2023-02-28,상계,40158
2023-02-28,노원,45131
2023-02-28,창동,56052
2023-02-28,쌍문,61029
2023-02-28,수유(강북구청),75669
2023-02-28,미아(서울사이버대학),31988
2023-02-28,미아사거리,58779
2023-02-28,길음,45912
2023-02-28,성신여대입구(돈암),43916
2023-02-28,한성대입구(삼선교),27722
2023-02-28,혜화,83914
2023-02-28,동대문,47011
2023-02-28,동대문역사문화공원(DDP),36044
2023-02-28,충무로,62400
2023-02-28,명동,61152
2023-02-28,회현(남대문시장),63228
2023-02-28,서울역,38776
2023-02-28,숙대입구(갈월),32125
2023-02-28,삼각지,15178
2023-02-28,신용산,44071
2023-02-28,이촌(국립중앙박물관),23755
2023-02-28,동작(현충원),4266
2023-02-28,총신대입구(이수),44119
2023-02-28,사당,55988
2023-02-28,남태령,2770
2023-02-28,방화,14394
2023-02-28,개화산,12714
2023-02-28,김포공항,15677
2023-02-28,송정,14194
2023-02-28,마곡,24931
2023-02-28,발산,49424
2023-02-28,우장산,30745
2023-02-28,화곡,61988
2023-02-28,까치산,61349
2023-02-28,신정(은행정),26799
2023-02-28,목동,38751
2023-02-28,오목교(목동운동장앞),49783
2023-02-28,양평,17003
2023-02-28,영등포구청,10168
2023-02-28,영등포시장,23918
2023-02-28,신길,10021
2023-02-28,여의도,68305
2023-02-28,여의나루,28915
2023-02-28,마포,34572
2023-02-28,공덕,34833
2023-02-28,애오개,15653
2023-02-28,충정로(경기대입구),11424
2023-02-28,서대문,46736
2023-02-28,광화문(세종문화회관),77471
2023-02-28,종로3가,32393
2023-02-28,을지로4가,15061
2023-02-28,동대문역사문화공원(DDP),7860
2023-02-28,청구,8376
2023-02-28,신금호,13758
2023-02-28,행당,16976
2023-02-28,왕십리(성동구청),11114
2023-02-28,마장,12292
2023-02-28,답십리,35640
2023-02-28,장한평,42468
2023-02-28,군자(능동),27769
2023-02-28,아차산(어린이대공원후문),30431
2023-02-28,광나루(장신대),29044
2023-02-28,천호(풍납토성),41171
2023-02-28,강동,39397
2023-02-28,길동,18480
2023-02-28,굽은다리(강동구민회관앞),20280
2023-02-28,명일,19524
2023-02-28,고덕,21499
2023-02-28,상일동,31793
2023-02-28,둔촌동,19720
2023-02-28,올림픽공원(한국체대),11303
2023-02-28,방이,16196
2023-02-28,오금,7971
2023-02-28,개롱,14284
2023-02-28,거여,22154
2023-02-28,마천,15926
2023-02-28,강일,11362
2023-02-28,미사,38966
2023-02-28,하남풍산,9763
2023-02-28,하남시청(덕풍·신장),16709
2023-02-28,하남검단산,13467
2023-02-28,응암,38668
2023-02-28,역촌,8903
2023-02-28,불광,9851
2023-02-28,독바위,6267
2023-02-28,구산,14989
2023-02-28,새절(신사),27004
2023-02-28,증산(명지대앞),21773
2023-02-28,디지털미디어시티,34458
2023-02-28,월드컵경기장(성산),9300
2023-02-28,마포구청,30439
2023-02-28,망원,32737
2023-02-28,합정,30732
2023-02-28,상수,22179
2023-02-28,광흥창(서강),20512
2023-02-28,대흥(서강대앞),18661
2023-02-28,공덕,42733
2023-02-28,효창공원앞,15618
2023-02-28,삼각지,17289
2023-02-28,녹사평(용산구청),11099
2023-02-28,이태원,22900
2023-02-28,한강진,24268
2023-02-28,버티고개,4685
2023-02-28,약수,8194
2023-02-28,청구,8411
2023-02-28,신당,18623
2023-02-28,동묘앞,18029
2023-02-28,창신,6624
2023-02-28,보문,15989
2023-02-28,안암(고대병원앞),26455
2023-02-28,고려대(종암),17616
